Dia;Mes;Año;Hora ;Minuto;Humedad;Temperatura;P25;P10;P1;P25;P10
6;3;2018;7;33;39.6;18.4;5;11.5;21;31;32
6;3;2018;7;34;39.5;18.4;4.5;15.2;20;30;31
6;3;2018;7;35;41.2;18.5;5;20.9;20;31;34
6;3;2018;7;36;41.4;18.5;4.9;11.3;20;31;34
6;3;2018;7;38;40.7;18.5;5;15.6;20;27;31
6;3;2018;7;39;40.4;18.5;4.6;7.2;20;27;31
6;3;2018;7;40;40.7;18.5;5.1;13.5;20;30;31
6;3;2018;7;41;41.7;18.5;5.9;22.3;20;30;30
6;3;2018;7;42;41.1;18.4;5.3;16.9;19;29;33
6;3;2018;7;43;40.6;18.5;5.3;22.2;19;29;33
6;3;2018;7;44;40.9;18.5;5.4;21.1;21;30;30
6;3;2018;7;45;40.2;18.5;4.4;10;21;30;30
6;3;2018;7;46;41.5;18.4;4.8;10.5;19;24;26
6;3;2018;7;47;41.2;18.5;4.6;15.5;20;25;27
6;3;2018;7;48;40.9;18.5;4.1;16.7;19;26;26
6;3;2018;7;49;40.7;18.5;3.9;9.6;19;26;26
6;3;2018;7;50;40.8;18.5;5.2;26.8;19;27;29
6;3;2018;7;51;41.5;18.5;4.6;13.7;19;27;29
6;3;2018;7;52;40.7;18.5;4;9.2;20;28;29
6;3;2018;7;53;40;18.5;3.6;14.5;20;28;29
6;3;2018;7;54;41.2;18.5;3.9;19.7;20;27;29
6;3;2018;7;55;39.9;18.5;4.2;16.3;20;28;31
6;3;2018;7;56;40.4;18.5;3.9;9.4;19;26;27
6;3;2018;7;57;41.7;18.6;3.9;13.2;18;25;26
6;3;2018;7;58;40.6;18.6;4.3;10.9;22;29;29
6;3;2018;7;59;40;18.6;3.6;7.2;22;29;29
6;3;2018;8;0;40.3;18.6;3.6;10.3;19;32;37
6;3;2018;8;1;39.9;18.6;3.5;5.1;19;32;37
6;3;2018;8;2;40.2;18.6;3.6;9.5;21;32;35
6;3;2018;8;3;41;18.6;3.7;12.2;22;34;37
6;3;2018;8;4;40.3;18.6;3.9;7.2;21;32;35
6;3;2018;8;5;40.3;18.7;3.5;5.8;21;32;35
6;3;2018;8;6;39.7;18.7;4.3;9.5;20;30;38
6;3;2018;8;7;39.6;18.7;4.1;10.7;20;30;38
6;3;2018;8;8;41;18.8;3.7;6.6;21;29;33
6;3;2018;8;9;40.3;18.8;4;10.7;21;29;33
6;3;2018;8;10;41.1;18.8;4.9;8.9;22;33;39
6;3;2018;8;11;41.3;18.8;4.7;9.5;22;34;40
6;3;2018;8;12;41.6;18.9;5.3;13;22;31;36
6;3;2018;8;13;39.9;18.8;5.9;14;22;32;37
6;3;2018;8;14;39.9;18.9;6.1;13;21;32;36
6;3;2018;8;15;39.6;18.9;6.2;11.5;21;32;36
6;3;2018;8;16;39.2;18.9;5.9;11.1;24;33;44
6;3;2018;8;17;39.7;19;6.5;15.5;24;33;44
6;3;2018;8;18;39;19;6.2;11.5;22;32;36
6;3;2018;8;19;39.2;19;6.4;28.9;22;32;36
6;3;2018;8;20;39.7;19;5.7;15.6;22;32;37
6;3;2018;8;21;39.8;19.1;6.2;13.2;22;32;34
6;3;2018;8;22;40.2;19.1;5.9;14;22;35;39
6;3;2018;8;23;40;19.1;6.3;13.6;22;35;39
6;3;2018;8;24;65.6;19.1;5.5;13.1;22;28;31
6;3;2018;8;25;39.8;19.2;6.3;13.9;22;28;31
6;3;2018;8;26;39.4;19.2;5.4;11.5;20;30;32
6;3;2018;8;27;40.9;19.2;6.1;12.5;20;30;32
6;3;2018;8;28;41.4;19.3;6.8;14.5;21;30;32
6;3;2018;8;29;40.5;19.2;5.6;11;22;30;31
6;3;2018;8;30;39.4;19.3;6.2;14.4;20;29;30
6;3;2018;8;31;39.2;19.4;5.9;13.4;21;29;29
6;3;2018;8;32;38.5;19.4;5.7;11.2;21;30;33
6;3;2018;8;33;38.8;19.4;5.6;9.1;21;30;33
6;3;2018;8;34;39.1;19.4;5.9;11.8;22;31;36
6;3;2018;8;35;39;19.4;5.7;14.2;22;31;36
6;3;2018;8;36;39.5;19.4;5.3;9.6;20;30;31
6;3;2018;8;37;39.1;19.4;4.9;9.7;20;31;32
6;3;2018;8;38;39.2;19.4;4.2;5.6;20;28;30
6;3;2018;8;39;40.7;19.4;4.7;12.2;20;29;32
6;3;2018;8;41;40.3;19.4;5.1;9.5;22;30;33
6;3;2018;8;42;39.6;19.4;4.8;8.6;21;29;32
6;3;2018;8;43;41.3;19.5;4.9;12.2;19;31;33
6;3;2018;8;44;41.4;19.5;4.6;11.3;20;32;34
6;3;2018;8;45;40.3;19.6;4.8;9.8;20;27;28
6;3;2018;8;46;40.7;19.6;4.7;9.1;20;27;28
6;3;2018;8;47;40.7;19.6;4.9;7.5;22;30;34
6;3;2018;8;48;39;19.7;5.1;12.4;22;30;34
6;3;2018;8;49;39;19.7;4.5;8.6;19;28;30
6;3;2018;8;50;39.2;19.7;4.7;10.1;18;27;29
6;3;2018;8;51;38.6;19.7;4.5;7;20;30;33
6;3;2018;8;52;38.8;19.7;4.6;8;20;30;33
6;3;2018;8;53;39.4;19.8;5.1;10.5;22;31;34
6;3;2018;8;54;39.2;19.8;4.3;9;22;31;34
6;3;2018;8;55;39.1;19.9;4.3;7.2;21;29;30
6;3;2018;8;56;39;19.9;5.2;11.7;21;29;30
6;3;2018;8;57;38.9;19.9;4.6;11.5;21;29;34
6;3;2018;8;58;39.3;20;4.5;8.8;21;30;34
6;3;2018;8;59;38.9;20;4.8;10.3;22;32;34
6;3;2018;9;0;39.5;20.1;4.3;6.5;22;32;34
6;3;2018;9;1;39.6;20.1;4.4;10.7;22;31;36
6;3;2018;9;2;40.2;20.2;4.1;8;22;31;37
6;3;2018;9;3;40.5;20.3;4;9;22;32;36
6;3;2018;9;4;40;20.3;4.1;10.7;22;31;35
6;3;2018;9;5;39.8;20.3;4.2;9.4;20;28;33
6;3;2018;9;6;39.7;20.4;4.4;12.6;19;27;32
6;3;2018;9;7;39.8;20.4;4.9;10.7;21;34;39
6;3;2018;9;8;40.5;20.4;4.4;12.3;21;34;39
6;3;2018;9;9;39.9;20.5;5.3;12.3;20;31;36
6;3;2018;9;10;39.8;20.5;4.8;14.3;20;31;36
6;3;2018;9;11;39.7;20.6;5.6;13.7;22;32;38
6;3;2018;9;12;39.4;20.6;5;10.7;22;32;37
6;3;2018;9;13;39.7;20.6;5.6;11.9;22;30;30
6;3;2018;9;14;39.5;20.6;5.2;14.6;22;30;30
6;3;2018;9;15;39.2;20.6;4.9;9.8;20;30;33
6;3;2018;9;16;39.8;20.7;5.6;13;20;29;32
6;3;2018;9;17;39.9;20.7;5.2;15;20;29;32
6;3;2018;9;18;40.3;20.7;4.8;11.3;20;29;32
6;3;2018;9;19;40.1;20.8;4.8;13;21;32;38
6;3;2018;9;20;39.3;20.8;5.2;14.7;21;32;38
6;3;2018;9;21;39.1;20.8;4.6;9.3;20;31;38
6;3;2018;9;22;39.9;20.9;5.3;12.7;21;32;36
6;3;2018;9;23;39.6;20.9;5.5;15.4;22;30;32
6;3;2018;9;24;39.3;20.9;4.8;18.4;22;31;33
6;3;2018;9;25;38.9;20.9;5.2;14;20;32;34
6;3;2018;9;26;38.6;21;4.2;10.2;20;30;31
6;3;2018;9;27;38.3;21;4.6;11.7;21;29;29
6;3;2018;9;28;38.9;21;4.4;8.8;20;29;29
6;3;2018;9;29;37.7;21.1;5;11.7;22;35;45
6;3;2018;9;30;37.9;21.1;5.1;9.9;22;35;45
6;3;2018;9;31;38.2;21.1;4.6;11.2;21;30;31
6;3;2018;9;32;38.2;21.1;4.2;7.3;21;30;31
6;3;2018;9;33;36.8;21.2;5.3;10.7;21;28;31
6;3;2018;9;34;37.1;21.2;4.5;13.2;21;28;31
6;3;2018;9;35;37.6;21.2;4.6;12.2;19;28;30
6;3;2018;9;36;38;21.3;4.7;9.1;19;28;30
6;3;2018;9;37;37.8;21.3;5.1;13.6;19;29;34
6;3;2018;9;38;37.7;21.3;5.2;13.1;19;29;34
6;3;2018;9;39;38.8;21.3;5.8;13.4;20;31;35
6;3;2018;9;40;37.8;21.3;5.6;11.1;20;31;35
6;3;2018;9;41;38;21.4;5.6;14.2;20;29;32
6;3;2018;9;43;38.2;21.4;6.4;34;20;29;32
6;3;2018;9;44;39;21.5;5.8;29.1;19;25;26
6;3;2018;9;45;37.8;21.5;5.6;12.5;20;27;28
6;3;2018;9;46;37.4;21.5;6.3;11.3;20;30;33
6;3;2018;9;47;36.6;21.6;6.1;15.8;19;29;32
6;3;2018;9;48;36.6;21.6;5;10.9;20;32;33
6;3;2018;9;49;36.7;21.6;5.7;20.4;20;32;33
6;3;2018;9;50;36.4;21.7;5.5;11.7;19;32;40
6;3;2018;9;51;36.4;21.7;6.2;14.4;19;31;37
6;3;2018;9;52;36.2;21.7;5.6;11.1;19;30;33
6;3;2018;9;53;36;21.7;6.8;16.3;19;28;31
6;3;2018;9;54;35.8;21.7;6.7;14.9;13;22;22
6;3;2018;9;55;35.9;21.7;6.4;13.1;13;21;21
6;3;2018;9;56;36.9;21.8;6.7;25.3;14;19;20
6;3;2018;9;57;37.2;21.8;7.2;21.1;14;19;19
6;3;2018;9;58;37.3;21.8;6.5;15.2;13;18;23
6;3;2018;9;59;36.7;21.9;6.3;13.1;14;18;23
6;3;2018;10;0;36.8;21.9;6.7;14.6;12;16;17
6;3;2018;10;1;36.9;22;6.3;15.3;12;17;19
6;3;2018;10;2;36.9;22.1;6.5;9.8;13;19;19
6;3;2018;10;3;35.8;22.1;5.8;12.8;13;19;19
6;3;2018;10;4;35.6;22.1;6.4;14.6;14;18;20
6;3;2018;10;5;35.7;22.2;6.1;14;14;19;20
6;3;2018;10;6;36.1;22.2;5.6;14;13;17;17
6;3;2018;10;7;36.6;22.3;5.1;10.3;13;17;17
6;3;2018;10;8;35.3;22.3;4.5;17.3;13;18;18
6;3;2018;10;9;35;22.4;4.3;23.4;13;18;18
6;3;2018;10;10;35.3;22.4;3.9;7.1;13;18;18
6;3;2018;10;11;35.9;22.4;3.5;11;13;18;18
6;3;2018;10;12;35.5;22.5;3.7;9.2;13;17;19
6;3;2018;10;13;35;22.5;3.8;10.6;13;17;19
6;3;2018;10;14;35.2;22.5;3;7.6;10;13;14
6;3;2018;10;15;34.9;22.6;2.8;9.7;9;13;14
6;3;2018;10;16;35;22.7;3;9;9;12;12
6;3;2018;10;17;35.6;22.7;3.2;18;9;12;12
6;3;2018;10;18;36;22.7;3.2;19.1;10;12;15
6;3;2018;10;19;34.9;22.8;2.9;6.2;10;12;15
6;3;2018;10;20;33.9;22.7;2.5;6.9;8;11;11
6;3;2018;10;21;34.1;22.8;2.6;6.6;7;9;9
6;3;2018;10;22;34.8;22.8;2.6;7.9;5;6;7
6;3;2018;10;23;34.7;22.8;3.1;9.1;5;6;7
6;3;2018;10;24;34.3;22.8;4;29.9;6;7;9
6;3;2018;10;25;34.8;22.8;2.9;10.9;6;8;9
6;3;2018;10;26;35;22.8;2.4;7.1;5;7;8
6;3;2018;10;27;35;22.9;2.4;6;5;7;8
6;3;2018;10;28;34;22.8;2.2;5.7;6;7;9
6;3;2018;10;29;34.2;22.9;2;6.7;5;7;9
6;3;2018;10;30;34.2;22.9;2.5;9.6;5;6;7
6;3;2018;10;31;34.3;23;2.1;11;5;6;7
6;3;2018;10;32;33.8;23;2.3;6.2;6;9;10
6;3;2018;10;33;33.1;23.1;2.3;9;7;10;11
6;3;2018;10;34;34.4;23.1;2.1;4.5;12;20;23
6;3;2018;10;35;33.4;23.1;1.8;5.8;12;20;23
6;3;2018;10;36;32.9;23.2;1.6;6.8;8;12;12
6;3;2018;10;37;33.3;23.2;1.6;6.4;8;12;12
6;3;2018;10;38;33.1;23.2;2;11.1;5;7;8
6;3;2018;10;39;33.5;23.3;1.4;2.2;5;7;8
6;3;2018;10;40;33.5;23.3;1.2;4.5;5;7;8
6;3;2018;10;41;33.2;23.4;1.3;2.4;5;6;8
6;3;2018;10;42;32.5;23.4;1.7;8;5;7;7
6;3;2018;10;43;32.1;23.4;1.5;5.1;5;7;7
6;3;2018;10;44;32.7;23.4;1.7;4.3;5;7;7
6;3;2018;10;46;32.5;23.5;3;10;5;7;7
6;3;2018;10;47;32.1;23.5;4.8;11.6;4;6;7
6;3;2018;10;48;33;23.5;7.8;22.5;4;6;7
6;3;2018;10;49;32.8;23.5;5.1;13.5;5;8;8
6;3;2018;10;50;33.4;23.5;2.6;6.2;5;8;8
6;3;2018;10;51;33.7;23.6;4.5;16.6;7;9;9
6;3;2018;10;52;33.3;23.6;2;5.8;7;9;9
6;3;2018;10;53;31.8;23.7;1.5;6.1;5;6;7
6;3;2018;10;54;32.2;23.7;1.9;5.8;5;6;7
6;3;2018;10;55;32;23.7;1.3;3.4;5;5;5
6;3;2018;10;56;31.3;23.8;1.5;3.4;5;5;5
6;3;2018;10;57;31.2;23.8;1.3;1.5;5;8;10
6;3;2018;10;58;32.1;23.8;1.3;3.4;5;8;10
6;3;2018;10;59;32.1;23.8;1.4;3.3;5;6;6
6;3;2018;11;0;31.6;23.9;1.2;2.6;5;6;6
6;3;2018;11;1;30.9;23.9;2;7.2;7;8;10
6;3;2018;11;2;31.3;23.9;1.6;10.8;7;8;10
6;3;2018;11;3;30.6;23.9;1.7;5.8;6;7;8
6;3;2018;11;4;30.4;23.9;1.6;5.1;6;7;8
6;3;2018;11;5;31;24;1.5;4.8;6;7;7
6;3;2018;11;6;30.9;24;1.3;4.1;6;7;7
6;3;2018;11;7;30.6;24;1.4;1.9;6;9;12
6;3;2018;11;8;29.9;24;1.5;2;6;8;10
6;3;2018;11;9;30.4;24;1.3;3.6;7;9;9
6;3;2018;11;10;30.3;24;1.2;2.9;7;9;9
6;3;2018;11;11;29.9;24.1;1.2;1.8;5;6;6
6;3;2018;11;12;30.7;24;1.4;3.3;5;7;7
6;3;2018;11;13;31.4;24.1;1.9;5.8;7;9;9
6;3;2018;11;14;31.4;24.1;1.5;3.2;7;9;9
6;3;2018;11;15;31.1;24.1;1.2;3.2;8;10;10
6;3;2018;11;16;30.4;24.2;1.4;2.2;8;11;11
6;3;2018;11;17;31.1;24.2;1.4;2.9;7;9;9
6;3;2018;11;18;30.1;24.2;1.5;5.2;7;9;9
6;3;2018;11;19;29.9;24.2;1.4;3;8;14;14
6;3;2018;11;20;31.8;24.2;1.9;4.4;8;14;14
6;3;2018;11;21;30.8;24.2;1.8;3.1;8;10;10
6;3;2018;11;22;31.6;24.2;1.6;4.8;8;10;10
6;3;2018;11;23;31.6;24.3;1.8;4.7;7;11;12
6;3;2018;11;24;31.4;24.3;2.1;7.3;7;11;12
6;3;2018;11;25;30.5;24.3;1.7;5.4;7;9;11
6;3;2018;11;26;30.6;24.4;1.9;6.2;7;9;11
6;3;2018;11;27;30.2;24.4;1.5;3;7;10;11
6;3;2018;11;28;30;24.4;1.8;6.6;7;10;11
6;3;2018;11;29;30;24.5;1.8;5.5;7;10;10
6;3;2018;11;30;30.1;24.5;2.1;7.8;7;11;11
6;3;2018;11;31;29.9;24.5;2.4;10.1;8;11;12
6;3;2018;11;32;30.3;24.5;1.8;4.2;8;11;12
6;3;2018;11;33;30;24.6;1.7;5;11;12;14
6;3;2018;11;34;30.3;24.5;2;6.7;11;12;14
6;3;2018;11;35;30.3;24.6;2.2;7.7;11;15;18
6;3;2018;11;36;30.5;24.6;2.2;9.1;10;14;16
6;3;2018;11;37;30.2;24.7;2.1;6.5;9;12;12
6;3;2018;11;38;30.6;24.7;1.8;6.5;9;12;12
6;3;2018;11;39;30.9;24.7;1.9;6.9;11;15;15
6;3;2018;11;40;31.2;24.8;2.1;6;11;16;16
6;3;2018;11;41;30.9;24.8;1.9;4.1;12;15;16
6;3;2018;11;42;31;24.8;1.8;4.8;12;15;16
6;3;2018;11;43;30;24.8;1.9;7.4;12;16;16
6;3;2018;11;44;30.6;24.9;2.3;4.9;12;16;16
6;3;2018;11;45;30.6;24.9;1.9;5.7;12;16;18
6;3;2018;11;46;30.2;24.9;2.8;7;12;16;17
6;3;2018;11;48;30;24.9;2.3;4.2;15;19;22
6;3;2018;11;49;30.2;24.9;3.3;17.4;15;19;22
6;3;2018;11;50;30;25;2.2;6.1;14;19;19
6;3;2018;11;51;30.4;25;2.3;5.1;14;20;20
6;3;2018;11;52;31.7;25;2;5.5;14;19;21
6;3;2018;11;53;30.9;25;2.1;5.3;14;19;21
6;3;2018;11;54;31.3;25;2.3;6.5;19;24;25
6;3;2018;11;55;30.2;25.1;2.8;8.7;19;24;25
6;3;2018;11;56;30;25.1;2.5;5.7;18;24;25
6;3;2018;11;57;30.2;25.1;2.5;5.8;18;24;25
6;3;2018;11;58;30.6;25.2;2.4;3.5;19;25;31
6;3;2018;11;59;29.6;25.2;2.9;6.7;19;25;31
6;3;2018;12;0;29.6;25.2;2.6;4.2;19;24;25
6;3;2018;12;1;29.4;25.2;2.4;5.6;17;23;23
6;3;2018;12;2;29.2;25.2;3.1;7.4;20;29;30
6;3;2018;12;3;29.3;25.3;2.7;7.3;19;28;31
6;3;2018;12;4;29.2;25.3;2.6;6;19;26;27
6;3;2018;12;5;29.4;25.3;2.6;4.4;19;26;27
6;3;2018;12;6;29.2;25.3;2.6;6.5;20;27;27
6;3;2018;12;7;29.2;25.3;2.9;6.6;20;27;27
6;3;2018;12;8;29;25.3;2.9;5.1;19;24;24
6;3;2018;12;9;28.9;25.3;3;5.7;19;25;25
6;3;2018;12;10;29.3;25.3;3.7;12.9;19;25;28
6;3;2018;12;11;29.5;25.4;3.9;9.4;19;25;30
6;3;2018;12;12;30.1;25.5;3.7;8.3;21;30;34
6;3;2018;12;13;29.8;25.5;3.9;6.6;21;30;33
6;3;2018;12;14;30.4;25.5;3.8;8.1;22;30;30
6;3;2018;12;15;29.3;25.5;3.5;11.2;22;30;30
6;3;2018;12;16;29.9;25.5;3.3;12.5;23;32;38
6;3;2018;12;17;29.9;25.6;3.5;5.5;23;32;37
6;3;2018;12;18;29.9;25.6;3.5;4.7;26;35;41
6;3;2018;12;19;30;25.6;3.6;6.8;26;35;41
6;3;2018;12;20;30;25.7;4;7.5;24;35;38
6;3;2018;12;21;29.2;25.7;3.6;5.6;24;35;38
6;3;2018;12;22;29.5;25.7;3.4;6.2;26;35;39
6;3;2018;12;23;29.9;25.8;4;9.1;25;35;39
6;3;2018;12;24;29.7;25.8;4.2;14.8;27;36;41
6;3;2018;12;25;29;25.8;4.3;8.8;27;36;42
6;3;2018;12;26;29.2;25.8;4.5;8.8;24;33;36
6;3;2018;12;27;29.5;25.8;4.3;7.7;24;33;36
6;3;2018;12;28;29.6;25.8;4.2;11.4;20;28;31
6;3;2018;12;29;29.5;25.8;4.3;8.9;20;28;31
6;3;2018;12;30;29.7;25.9;4.6;8.3;20;28;31
6;3;2018;12;31;28.5;25.9;5;7;22;31;35
6;3;2018;12;32;28.8;25.9;5.1;9;21;29;31
6;3;2018;12;33;28.4;25.9;5.3;6.8;21;33;37
6;3;2018;12;34;28.5;25.9;5.4;13.8;21;33;37
6;3;2018;12;35;28.8;25.9;5.2;13.3;20;31;32
6;3;2018;12;36;28.7;26;5.4;9.6;20;31;32
6;3;2018;12;37;28.5;25.9;5.5;12.1;22;30;33
6;3;2018;12;38;29.2;25.9;5.2;7;22;30;33
6;3;2018;12;39;29.6;25.9;5.6;14.1;20;28;28
6;3;2018;12;40;29.5;26;5.3;8.9;20;28;28
6;3;2018;12;41;29.5;26;3.8;6.5;23;33;37
6;3;2018;12;42;29.8;26.1;4.1;9.6;23;33;37
6;3;2018;12;43;30.1;26.1;3.7;5.2;19;29;30
6;3;2018;12;44;30;26.1;4.8;12.5;19;29;30
6;3;2018;12;45;29.6;26.2;4.8;7.5;17;20;21
6;3;2018;12;46;29.5;26.2;5.1;12.8;17;20;21
6;3;2018;12;47;29;26.2;4.6;10.7;15;26;26
6;3;2018;12;48;29.7;26.2;3.8;6.9;15;26;26
6;3;2018;12;50;29.9;26.3;4;7.1;15;24;25
6;3;2018;12;51;29.9;26.3;4.1;7.9;15;24;25
6;3;2018;12;52;29.3;26.3;4.6;7.7;19;26;27
6;3;2018;12;53;29.1;26.3;4.8;8.2;19;26;27
6;3;2018;12;54;29.4;26.3;4;7.5;20;24;24
6;3;2018;12;55;29.1;26.2;5.3;15.5;20;24;24
6;3;2018;12;56;28.7;26.2;4.9;18.8;21;33;37
6;3;2018;12;57;28.6;26.2;3.9;6.2;21;33;37
6;3;2018;12;58;28.8;26.2;4.1;9.3;21;28;30
6;3;2018;12;59;29.1;26.2;3.7;7.4;21;28;30
6;3;2018;13;0;29.8;26.2;3.7;7.9;23;32;36
6;3;2018;13;1;29.4;26.2;3.2;5.5;23;32;36
6;3;2018;13;2;29.5;26.2;3.2;5.4;23;33;35
6;3;2018;13;3;28.8;26.3;3.4;8.5;23;33;36
6;3;2018;13;4;28.8;26.3;3.3;5.3;22;31;33
6;3;2018;13;5;29.4;26.2;3.4;4.9;22;31;33
6;3;2018;13;6;29.5;26.3;3.6;6.4;20;25;26
6;3;2018;13;7;29.1;26.3;3.9;8.3;20;25;26
6;3;2018;13;8;28.6;26.3;3.9;8.3;21;28;29
6;3;2018;13;9;28.8;26.3;3.9;6;21;28;29
6;3;2018;13;10;28.7;26.2;4.4;10.9;20;29;30
6;3;2018;13;11;28.8;26.3;4.5;10.2;20;29;30
6;3;2018;13;12;30;26.3;4.1;6.3;21;29;31
6;3;2018;13;13;29.4;26.3;4.4;5.6;21;29;31
6;3;2018;13;14;29.7;26.3;4.3;7.6;18;26;26
6;3;2018;13;15;29.5;26.4;4.4;6.9;19;27;28
6;3;2018;13;16;29;26.4;4.5;7.5;21;27;27
6;3;2018;13;17;29.8;26.4;4.4;8.7;21;27;27
6;3;2018;13;18;29.8;26.4;5.1;10.6;20;27;27
6;3;2018;13;19;29.2;26.4;4.4;11.8;20;27;27
6;3;2018;13;20;29;26.4;4.3;9.5;20;29;29
6;3;2018;13;21;29.3;26.5;4.3;11.1;20;29;29
6;3;2018;13;22;29.3;26.5;4.2;7;20;26;26
6;3;2018;13;23;28.9;26.5;4.7;9.8;20;26;26
6;3;2018;13;24;29.1;26.4;4.6;10.3;19;29;29
6;3;2018;13;25;29.3;26.4;4.5;8.1;18;28;28
6;3;2018;13;26;29.6;26.4;4.3;11.8;18;26;27
6;3;2018;13;27;29;26.4;4.1;5.1;18;26;27
6;3;2018;13;28;29;26.4;4.6;9;20;28;29
6;3;2018;13;29;29.2;26.5;4.1;7.8;20;28;29
6;3;2018;13;30;29.7;26.5;4.2;8.6;21;30;31
6;3;2018;13;31;29.6;26.4;3.9;8;20;30;32
6;3;2018;13;32;29.5;26.5;4.4;7;19;24;26
6;3;2018;13;33;29.9;26.5;4.3;7.1;19;24;26
6;3;2018;13;34;30.1;26.5;3.9;9.6;20;28;28
6;3;2018;13;35;29;26.5;3.9;6.2;20;28;28
6;3;2018;13;36;29.4;26.5;3.6;7;19;28;31
6;3;2018;13;37;29.4;26.5;4.2;10.8;19;28;31
6;3;2018;13;38;28.8;26.5;4.6;8.9;17;23;23
6;3;2018;13;39;29;26.6;4;7.6;17;23;23
6;3;2018;13;40;29;26.6;4.2;9.3;19;24;24
6;3;2018;13;41;28.8;26.7;3.9;7.4;19;24;24
6;3;2018;13;42;28.5;26.7;4;11.3;19;26;26
6;3;2018;13;43;28.9;26.7;4.1;8.6;19;26;26
6;3;2018;13;44;29.2;26.7;4.1;7.4;18;24;24
6;3;2018;13;45;29.4;26.7;4.2;9.6;18;24;24
6;3;2018;13;46;29.1;26.7;4.2;6.6;18;25;27
6;3;2018;13;47;28.9;26.7;4.1;6.6;18;25;28
6;3;2018;13;48;28.6;26.7;4.4;9.4;16;20;22
6;3;2018;13;49;29.4;26.8;4.3;7.7;15;20;21
6;3;2018;13;50;29.3;26.8;3.7;9.5;17;23;23
6;3;2018;13;52;29.2;26.8;3.9;7.6;17;22;22
6;3;2018;13;53;29.4;26.9;4.1;9.3;18;23;25
6;3;2018;13;54;29.4;26.9;4;8.6;17;24;25
6;3;2018;13;55;29.2;26.9;4.1;7.9;19;27;29
6;3;2018;13;56;29.7;27;4.2;6.4;19;27;29
6;3;2018;13;57;30.5;27;4.6;6.8;20;27;27
6;3;2018;13;58;30.2;27;3.7;9.2;20;27;27
6;3;2018;13;59;30;27;3.8;7.3;19;28;30
6;3;2018;14;0;28.8;27;3.7;7.9;19;27;29
6;3;2018;14;1;29.1;27;3.9;9.4;19;25;27
6;3;2018;14;2;29.2;27;3.5;13.3;19;25;26
6;3;2018;14;3;30;27;3.6;8.9;20;28;30
6;3;2018;14;4;29.5;27;3.6;8.2;20;28;30
6;3;2018;14;5;29.8;27.1;3.8;6.6;19;25;25
6;3;2018;14;6;30.4;27;3.3;7.2;20;26;26
6;3;2018;14;7;29.6;27;4.6;9.2;19;24;24
6;3;2018;14;8;29.7;27;4.4;12.6;19;24;24
6;3;2018;14;9;29.5;27;4;7.8;20;25;26
6;3;2018;14;10;30.4;27;5.1;11.6;20;25;26
6;3;2018;14;11;29.4;27;4.5;7.6;19;29;30
6;3;2018;14;12;29.1;27;4.1;8.1;20;30;32
6;3;2018;14;13;30;27;4.2;7.1;20;25;27
6;3;2018;14;14;29.4;27;4.3;9.7;20;25;27
6;3;2018;14;15;30.5;27;4.3;5.4;19;27;27
6;3;2018;14;16;30.7;27;4.7;14.3;19;27;27
6;3;2018;14;17;30.7;27;4.1;8.1;20;28;33
6;3;2018;14;18;30.4;27;3.7;6.6;19;27;32
6;3;2018;14;19;30.1;27.1;4;8.8;20;28;28
6;3;2018;14;20;29.8;27.1;4.6;7.2;20;28;28
6;3;2018;14;21;28.4;27.1;4.3;7;18;24;24
6;3;2018;14;22;30.1;27.1;4.8;10.8;18;24;24
6;3;2018;14;23;29.8;27.1;4;7.5;19;28;28
6;3;2018;14;24;29.3;27.1;4.6;9;19;28;28
6;3;2018;14;25;29.5;27.1;4.6;5.4;19;26;30
6;3;2018;14;26;30.2;27.1;4.1;7.3;19;26;30
6;3;2018;14;27;30;27.1;4.6;11.5;15;26;27
6;3;2018;14;28;29;27.1;4;6.3;15;26;27
6;3;2018;14;29;29.5;27.1;4.5;11.7;20;27;27
6;3;2018;14;30;29.1;27.2;3.8;10;20;27;27
6;3;2018;14;31;30.8;27.2;4.4;7;19;27;28
6;3;2018;14;32;29.1;27.2;3.7;6.4;19;27;28
6;3;2018;14;33;29.1;27.2;4;6.4;20;26;27
6;3;2018;14;34;30;27.2;4.5;12.8;20;25;26
6;3;2018;14;35;30.8;27.3;4.1;5.7;20;30;32
6;3;2018;14;36;30.3;27.2;4.3;9.6;20;30;33
6;3;2018;14;37;28.6;27.2;4.2;7.2;20;30;30
6;3;2018;14;38;29.3;27.2;4.3;11.6;20;30;30
6;3;2018;14;39;29.6;27.2;4.1;9.3;19;23;27
6;3;2018;14;40;30;27.2;4.1;6.2;19;23;27
6;3;2018;14;41;29.8;27.2;4.6;9.1;18;27;27
6;3;2018;14;42;30.2;27.2;4.5;10.1;18;27;27
6;3;2018;14;43;29.9;27.2;5.1;16.5;18;23;23
6;3;2018;14;44;29.3;27.2;4.3;10.3;18;23;23
6;3;2018;14;45;30.6;27.3;4.1;10.4;17;21;25
6;3;2018;14;46;29.4;27.3;4;9;17;21;25
6;3;2018;14;47;29.9;27.3;4.8;9.4;17;21;22
6;3;2018;14;48;29.6;27.4;4.2;10.8;17;21;22
6;3;2018;14;49;29.4;27.4;3.9;9.8;18;26;27
6;3;2018;14;50;30.3;27.4;4.2;8;18;27;30
6;3;2018;14;51;30.1;27.4;4;8.7;17;21;26
6;3;2018;14;52;29.9;27.4;4;5.7;17;21;26
6;3;2018;14;54;29;27.4;4.1;10.3;15;22;24
